0.014279628,0.0094195902,0.015975472,0.01784046,0.0095266625,0,0,0,0,0,0,0.0069830217,0,0,0.0088896016,0.0019763429,0.049637139,0,0,0,0.0041500959,0,0,0,0,0,0,0.0094082439,0,0,0,0,0.0079794452,0.011198649,0.005411685,0.0051440508,0,0.010898825,0,0,0,0.00068509218,0,0.0010514882,0,0,0.0093079414,0.011366779,0.0070499247,0,0,0,0,0,0,0,0.002112299,0,0,0.0079387492,0.0086613502,0.018015997,0.020242957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028920684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019596089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013032233,0.010731631,0.0027878257,0.0080011049,0.0033938116,0.0051773638,0.010019207,0.012552154,0.002396656,0.0077454434,4.8725728e-05,0.013814256,0,0,0.0022062,0,0,0,0,0,0.0047824825,0.0085805077,0.0077462308,0.002915856,0,0,0.0031641275,0,0,0,0,0,0.0050443029,0,0,0.011883744,0.0057474142,0.0096166432,0.020537095,0.017331399,0,0,0,0,0,0.0042125946,0.0019136758,0,0.0024056355,0,0,0,0,0,0,0,0,0.012578179,0,0.0013596254,0,0,0,0,0.0097157173,0.0098100491,0.0082633328,0,0.04044563,0,0,0.00083996414,0.013021966,0,0,0.0059121246,0,0,0,0,0,0,0,0.0014817552,0,0,0.0033167261,0.002553534,0,0.027605269,0,0.016691867,0,0.0019047137,0,0,0,0,0,0.004916403,0,0,0.014951904,0.012254005,0.0047353255
0.0091328826,0.02697657,0.00054436771,0,0.00070164248,0,0.0017619111,0.0067009768,0.003858696,0.0019658464,0.0014253093,0,0,0,0,0,0,0.029885028,0.0061496687,0,0,0.0013939928,0,0.0033145354,0.0034478405,0,0,0,0,0,0,0,0.0024661694,0,0,0.0017074589,0.0047576325,0.0023021954,0.0032063604,0,0.0061232103,0.003252004,0.004854213,0,0.007625469,0.0039875549,0.003296115,0,0,0,0,0,0,0.0033135607,0,0,0,0,0,0,0.00022593504,0,0,0,0.00046721511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077675685,0,0,0,0,0,0,0.00074772869,0,0,0,0,0.0083758142,0.0020210617,0,0,0,0,0,0,0.0032724836,0,0,0,0.0008975087,0.0013868435,0.0021947762,0,0,0,0,0,0,0.0056300918,0,0,0,0,0,0,0,0,0.0077038095,0.0045323921,0.003866896,0.0049474565,0,0,0.0012087985,0.0098777153,0.0098456899,0.012881565,0.0055725537,0.0070823231,0,0.017353585,0,0.0055337101,0.0023131692,0.0038694502,0.016052384,0.01113424,0.005086774,0.0054060719,0.0065613529,0.011927523,0.0038445997,0.0025361222,0.0040131737,0.01022191,0.0039012332,0.0067973426,0.0078477245,0.00092645484,0,0.0039458792,0.0068645487,0,0.0080899131,0.0044785449,0,0,0.014191369,0,0,0,0,0,0,0.0077357935,0,0,0,0.0024763248,0,0,0,0,0,0,0,0,0.007644318,0,0,0.011193241,0,0.0027574352,0,0.0024174112,0.0045720031,0,0.0057575405,0,0,0.010345392,0,0,0,0.0044708974,0.0050359108,0,0.0034130309,0.0074697146,0.00019236836,0.0048557646,0.007031241,0.0012423117,0,0,0.0065160342,0.0035458461,0.0031273123,0.0064170794,0.0037904549,0.010788017,0.0095255431,0.0069407262,0,0.0062295976,0,0.012339754,0.0086140679,0,0.007934087,0.0033757731,0,0.012302214,0.0056412118,0.011462813,0.01207907,0.013122593,0.013774985,0.008636551
0.016295742,0.00087808073,0.0031299251,0.019889431,0.0020354765,0,0,0,0,0,0.0030328543,0,0,0,0,0,0.0093290275,0.00064619153,0.022618925,0.015891802,0,0,0,0,0.0024957496,0.0020298022,0.003624988,0,0,0,0,0,0,0.001292974,0.00044874134,0.00029973564,0,0.0010134882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041528777,0,0,0,0,0,0.0052542184,0,0,0,0,0,0,0,0,0.0017977929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0084111569,0,0.0075027635,0.0063068932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008965211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041696215,0,0.0018775392,0,0.003218421,0,0,0,0,0,0,0,0,0,0,0,0.0026843762,0,0.0011024358,0,0,0,0,0,0,0,0,0.0048109181,0,0,0,0,0,0,0.0057448763,0.00033889277,0,0,0.00059222977,0,0.0041420138,0.0010495759,0,0,0.00011749427,0,0,0.00010021175,0,0,0,0.0050611617,0.0012379113,0,0.0031221579,0,0,0,0,0.00060923159,0.0011910036,0.01730546,0,0.015743144,0,0,0,0.0088706547,0,0,0.0044152783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147924,0,0.0049751494,0,0,0,0,0,0,0,0,0,0,0,0,0
0.018264394,0,0.019882159,0.01099854,0.021567946,0,0,0,0,0,0.0039477856,0.0090125445,0,0,0.021098919,0,0,0,0.0073530888,0.045526449,0.012943408,0,0,0,0,0,0.0095418319,0.01490591,0,0,0,0,0,0.018324269,0.012226013,0.0021448992,0,0.012047993,0,0,0,0,0,0.0062294547,0,0,0,0,0,0,0,0,0,0,0,0,0.010663616,0,0,0.017475715,0.0050241887,0,0.055018075,0,0,0,0,0,0,0.0025729001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024958503,0,0.0089128194,0.024643397,0,0,0,0.037626479,0,0,0,0,0,0,0,0,0,0.030588115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030552144,0.018006211,0.027476717,0.0052731829,0.015366837,0,0.00068888802,0,0.0077935769,0,0,0,0,0,0,0,0,0,0.01190505,0,0.0015423337,0,0,0,0,0,0,0,0.027162662,0.016919363,0,0,0.019425478,0,0.012943914,0.03720339,0.043722391,0,0.0021185032,0,0.0073819882,0,0.0077278437,0.00028644962,0,0,0,0,0,0,0,0,0.015448183,0.009279334,0.020485407,0,0.014210542,0,0,0,0,0,0.029721811,0.007599493,0,0.038269531,0,0,0,0.034250747,0,0,0.0074513173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047794901,0,0.030438805,0,0,0,0,0,0,0,0,0,0,0.0031456626,0,0
0.0088978903,8.2623927e-05,0.0014916294,0.020958355,0.020285726,0,0.00067745539,0.0017598342,0,0,0,0.0078008599,0,0.0019803755,0.017415689,0.0052842875,0.010604609,0,0,0.012128937,0.023511503,0,0.00091234379,0,0,0.0052820039,0.0019627721,0.010786003,0,0,0.021844955,0.0023148474,0.0029803326,0.021653745,0.014161634,0.0093574021,0,0.010488486,0.0066533191,0.0008657382,0,0.0094741639,0,0.013346967,0,0,0.0036155868,0.0060766973,0.0046279943,0,0,0.0089969439,0,0.00067039055,0,0.018715153,0.012301138,0,0,0.013161151,0.0055837696,0.02820907,0.036817275,0,0.0051194187,0.0035304383,0.0072756731,0.0070940861,0.0069485269,0.0094832238,0.0068434044,0.0058127879,0,0,0,0.0057000327,0,0,0.0070967088,0,0,0,0,0,0.0064384169,0,0,0,0.015806163,0,0,0.0084719183,0,0.0036974598,0.0017128628,0.027486,0,0.004855867,0,0,0,0.0016880708,0.011823608,0,0,0.012883415,0,0.0043760533,0,0.0011673438,0,0,0,0.0002572652,0,0,0,0.011144436,0,0,0,0,0.00047853735,0,0,0,0,0.0063798041,0.0040047951,0,0.012254732,0.014007257,0.019470362,0.010146884,0.017851705,0.0042613144,0.005108559,0.0078305416,0.011974926,0,0.0048592282,0.0077045681,0,0,0.0030509976,0,0.0026421137,0,0.010708543,0.0034099282,0.0033216923,0,0,0,0,0,0,0.0021817402,0,0.014979595,0,0,0,0.0024106691,0.0077845417,0.027278984,0.028688688,0.0032998913,0,0.006229409,0.0064334809,0.0082127368,0.010782799,0.0071567059,0.0048397565,0.00060259842,0.0030883087,0,3.3637618e-05,0,0,0.0019175643,0,0.0023742786,0.014378704,0,0.012925724,0.00098063168,0.0015453475,0,0,0.022759441,0.012158417,0,0,0.027366459,0,0.0010468622,0.0029798124,0.024413269,0,0,0.0074579357,0,0,0,0,0,0.012834477,0,0,0,0,0,0.0033057523,0.00076399266,0.02745463,0,0.022739543,0,0,0,0,0,0,0,0,0.00012218428,0,0.012399586,0.0073492667,0.0095426943
0,0,0,0,0.00025620949,0.011121238,0.0077473521,0.017277053,0.0054819407,0.0044691386,0,0,0.0058055012,0.0023755939,0,0.00072286103,0,0.0019729964,0,0,0,0.016292099,0.0012628331,0.0095341979,0,0,0,0,0.0067536002,0.0011033029,0,0.0020346779,0,0,0,0,2.1937796e-05,0,0.0022322868,0,0,0.0032610553,0.0048279869,0.00042646454,0.0080845235,0.0068692504,0,0.0031166025,0.009942444,0.0077046081,0.0059158308,0.0012692056,0.014117688,0.0092058759,0.0034824677,0,0,0.013250291,0.0056182994,0,0.00073796278,0,0,0.00068523799,0,0,0,0,0,0,0.00016135872,0.0015640216,0.0020938711,0.0040178099,0,0.0028998754,0.0028995103,0.0035610725,0,0,0,0,0,0,0.0055083684,0.0052024061,0,0.0096864169,0,0.0043944791,0,0,0,0,0,0,0,0,0,0.0033143112,0,0,0,0,0,0,0.0071639679,0,0,0,0,0.00028959091,0.001055842,0,0,0,0,0,0,0,0.003578502,0,0,0.0028004865,0.0017766433,0,0.0062003089,0,0,0.00085118029,0,0,0,0,0,0.0036635373,0.0031302765,0.0012944863,0,0,0.0055038976,0.0040451605,0.0026522316,0.0062066512,0.0051538101,0.0066906698,0.0012127561,0.007534998,0,0.008192515,0.0076268623,0.0070284731,0,0.005696422,0,0.0043202071,0.011854746,0.0054397499,0,0,0.014115128,0.0080364319,0,0.0038628136,0.0011844683,0,0,0.0048242784,0.0015614375,0,0,0.00080170517,0,0,0.0023506756,0.0037993242,0.00044173087,0.0045095901,0.0011164134,0.0049827769,0.004654794,0.0032213547,0,0,0,0.0046961908,0.00020061088,0.0073312251,0.0079753604,0.0083647957,0.010381668,0,0,0,0.0052283918,0,0.0014262968,0,0,0,0,0.0011454941,0,0.00611025,0.0035558597,0.0047974526,0.0022827738,0.00095854682,0,0.00023310282,0,0,0.0066260984,0.0026693591,0,0,0,0.0075626252,0,0,0.0014018081,0.00076953846,0,0,0.0010660503,9.6741358e-05,0,0,0,0,0,0.00010780372
0,0,0,0,0,0.005049332,0.054191064,0.030134197,0,0.0016732548,0.0052817049,0.00015512753,0.0090586115,0.0098539647,0.02123056,0.021531764,0,0,0,0,0,0.006362387,0.045061074,0.024298944,0,0.00064944505,0.0044649551,0,0.005686461,0.010972265,0.0085954117,0.01000933,0,0,0,0,0.0032163758,0.00026839698,0.013125569,0,0,0.007399004,0.0026356571,0,0.0023930357,0,0.0022242381,0.0047746254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019884929,0,0,0,0,0,0.0063562603,0,0.00072776945,0.0020040912,0,0,0.00046539618,0.0069083171,0.0045295055,0.0053305915,0,0,0.014062054,0.0074028699,0.0073432387,9.010475e-06,0,0,0,0,0,0,0.010168894,0.010164681,0.0001750028,0,0,0,0.00052513834,0.0058065904,3.125886e-06,0.0023346364,0.012835595,0.010380001,0.0011811961,0,0,0,0,0,0,0.0059251706,0.0023386902,0,0,0,0,0,0,0.0080395173,0,0.015221549,0,0.0072967177,0.0041486216,0.0052886149,0,0.0036139775,0.003304987,0.01010921,0.009910984,0,0,0,0,0,0,0.0078391852,0,0.0058373692,0.011963686,0.0018907919,0.00020611945,0.00093643385,0,0,0,0.0039214278,0,0,0,0.001521357,0,0,0.0030412967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014985992,0,0,0.0035875333,0,0,0.0011949195,0,0.0034481212,0,0.0037706108,0,0,0.0016721938,0.007825477,0,0.005490704,0.0092036584,0.0028878336,0,0,0,0,0,0,0.01622585,0.0094246566,0.0063172719,0,0.00028035013,0.008913802,0.0024449131,0.013728228,0.0054343408,0.014857148,0.01495854,0.0098809246,0.014737902,0.011944187,0.0019933349,0.01700126,0.013864258,0.0063347258,0.0056579104,0.0085442336,0,0,0,0,0,0.010277023,0,0.010994663,0.0067463978,0.0048342175,0.0047971299,0.0085819047,0.0069061792,0.0040306682,0.0097035766,0.011757265
0,0.0050457986,0,0,0.00091996108,0.01523083,0.031109992,0.037579156,0.0077324724,0.0038104728,0,0,0.0096300934,0.0062918835,0,0.01240622,0,0.0017938496,0,0,0,0.0093680304,0.018383516,0.029060002,0.0048402259,0.0011398678,0,0,0.0090159476,0.0048121018,0,0.0089312894,0,0,0,0.00052585365,0.0023346057,0,0.0092593674,0,0.00079265237,0.0079169804,0.0022862097,0,0.0049238335,0.0051003778,0.0035373445,0.0016859673,0.0055687609,0,0,0,0.0076656677,0.0026845818,0,0,0,0.0057255668,0.0016327498,0,0,0,0,0,0.0018409844,0,0,0,0.001045533,0,0.0065584583,0.0025514115,0.0035128526,0.0038332939,0,0,0,0.0057706549,0,0.0060880277,0.0024594008,0,0.0099985125,0.0073194997,0.008496413,0.0014713211,0,0,0,0,0,0,0.0031442926,0.0033367197,0,0,0.0045340303,0,0.0073676831,0.0077496259,0.0033783331,0,0.010067178,0.0098311827,0,0,0.00095662521,0,0,0,0.0036549617,0.004476164,0.00037598124,0,0,0,0,0,0,0,0.0022478416,0.012629223,0,0.0068889796,0.0050700139,0.0088001247,0.0034747231,0.0024892082,0.0028215921,0.0082098898,0.0054579894,0,0,0,0,0.0012042181,0,0.010048715,0,0.0023248245,0.0133542,0.0039908993,0.0037904927,0.0055452632,0.0018801357,0.0019454912,0.00054644456,0.0070698252,0,0.0045943847,0,0.00074929441,0,0,0.0081281364,0,0.0064906767,0,0,0,0.0064463341,0.00089322095,0,0,0,0,0,0.0013005779,0,0.00067988253,0,0.0030316915,0,0,0.0065494278,0,0,0.0059104669,0.00081408769,0.0021082445,0.0015815061,0.00080827484,0,0,0,0.0068265707,0,0.0057500941,0.012346089,0.005980704,0.0012566177,0,0,0,0.0010136206,0,0.010555508,0.0066531384,0.0048906878,0,0.0044978983,0.0035280553,0.0012502489,0.013302793,0.0080653159,0.012211105,0.010313406,0.010829682,0.010683498,0.01321725,0,0.01516691,0.011861123,0.0079975445,0.0047007641,0.0049855434,0,0.0026701796,0,0.00046447763,0,0.000354082,0.0016549282,0.0057254196,0.003292873,0.0038115878,0,0.0086124623,0.0071226591,0.003456004,0.0082823392,0.0098991189
0,0.0030396623,0,0,0,0.0047297711,0,0.007606844,0,0.018374747,0,0,0.017476572,0,0,0.0035887111,0,0.0015190943,0,0,0,0,0,0.0074953437,0.019223031,0.0025034952,0,0,0.015747814,0,0,0,0,0,0,0,0,0,0,0,0.00070449297,0,0,0,0.00070305291,0.00054727902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020936635,0,0,0,0,0.021191822,0,0.0091568483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484801,0,0,0,0.0018540798,0,0.0074800015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018173546,0.0048120515,0,0,0,0.0014458647,0,0,0,0,0,0,0.00028196708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023964485,0.013601905,0,0,0,0.014457321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4654155e-05,0,0.0077298721,0.0041418597,0.00012870423,0,0,0,0,0,0,0,0,0.01657054,0,0.0016179926,0.0038125191,0,0,0,0,0,0
0,0.001214746,0,0,0,0.003739635,0.0018498506,0.0038159476,0.018276051,0.0042173392,0,0,0.01488208,0,0.019414518,0.0062735551,0,0.0039836061,0,0,0,0,0,0.0046611796,0.0077468059,0.026007244,0,0,0.01338804,0,0.0014395242,0,0,0,0,0,0,0,0,0,0.0028376314,0,0,0,0.0018179811,0.0012275374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067590857,0.00068535586,0,0,0,0.0053866808,0,0.0083323959,0,0,0,0,0,0,0.0097839404,0,0.016707143,0.0049129678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077606672,0,0,0,0.0035887759,0.0059880456,0.0069251815,0,0.0016468707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012774459,0,0,0.0042103706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003485081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068585656,0,0.00030647413,0,0.0040659206,0.005084659,0,0,0,0,0,0.0034393426,0,0,0,0.0058973664,0.0021988424,0.0013656741,0.014024725,0.0031294015,0.0075838016,0,0.0058074454,0,0.0020833458,0.00060162594,0.011145791,0.00025962139,0.0019603302,0,0,0,0.0092276055,0,0,0,0.00015434869,0.0067569786,0.0036044803,0.0011752748,0.0018588599,0.0039480994,0.007800506,0,0,0,0.0021883324
